text,chunk_id,title,publication_date,authors,disease
"the suitability of the linear mixed model for this study (<xref rid=""table3-18632521241277023"" ref-type=""table"">Table 3</xref>). When analyzing the NSA, the linear mixed model revealed that the strongest coefficient of correlation was observed for the GMFCS levels IV and V group (<italic toggle=""yes"">r</italic> = 0.63, <italic toggle=""yes"">p</italic> < 0.001), indicating the highest coefficient of determination (<italic toggle=""yes"">R</italic><sup>2</sup> = 0.40, <italic toggle=""yes"">p</italic> < 0.001).",1_29,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"<italic toggle=""yes"">p</italic> < 0.001). When all groups were examined together, the <italic toggle=""yes"">R</italic><sup>2</sup> value was small, and the pattern was negative (<italic toggle=""yes"">r</italic> = −0.10, <italic toggle=""yes"">p</italic> = 0.020), which confirms the suitability of the linear mixed model for this study (<xref rid=""table4-18632521241277023"" ref-type=""table"">Table 4</xref>). Hip displacement and dislocation have historically been linked to muscle imbalance across the hip joint and",1_30,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
to muscle imbalance across the hip joint and spasticity in the hip adductors and flexors.<sup>,1_31,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"<xref rid=""bibr11-18632521241277023"" ref-type=""bibr"">11</xref>
</sup> In recent years, the emphasis has shifted to include the role of abnormal proximal femoral geometry. Children with CP and SMA have different underlying causes. CP is the result of brain injury affecting muscle control,<sup>
<xref rid=""bibr12-18632521241277023"" ref-type=""bibr"">12</xref>
</sup> while SMA is a genetic disorder of the anterior horn motor neuron.<sup>
<xref rid=""bibr13-18632521241277023"" ref-type=""bibr"">13</xref>",1_32,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"</sup> However, the secondary effects of these conditions on hip development can be similar, potentially leading to coxa valga. NSA and HSA increase progressively as impairment levels increase from GMFCS levels I–V.<sup>
<xref rid=""bibr5-18632521241277023"" ref-type=""bibr"">5</xref>
</sup> However, in children with low tone, the prevalence of hip dislocation is the same as for children with high tone.<sup>
<xref rid=""bibr3-18632521241277023"" ref-type=""bibr"">3</xref>",1_33,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"</sup> We measured the NSA and HSA as close to birth as possible to address the gap in the existing literature. This provided a better understanding of these angles in both high-tone and low-tone groups and clarified how these angles progress over time in those groups. A fundamental question is whether increased NSA and HSA are primary responses to gait limitations, which create abnormal hip joint reaction force vectors and magnitudes, or a secondary response to spastic contractures of the hip adductors",1_34,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
to spastic contractures of the hip adductors and flexors.<sup>,1_35,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"<xref rid=""bibr11-18632521241277023"" ref-type=""bibr"">11</xref>
</sup> Ulusaloglu et al.<sup>
<xref rid=""bibr3-18632521241277023"" ref-type=""bibr"">3</xref>",1_36,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"</sup> compared proximal femoral and acetabular geometry in nonambulatory children with spastic CP GMFCS level IV and GMFCS level V to nonambulatory children with SMA types 1 and 2. They reported an earlier onset of hip dislocation in the SMA types 1 and 2 group, with similar radiographic features in children with CP GMFCS levels IV and V and children with SMA types 1 and 2, despite CP being characterized by high tone and SMA by low tone.<sup>
<xref rid=""bibr3-18632521241277023"" ref-type=""bibr"">3</xref>",1_37,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"</sup> We found that NSA and HSA were not significantly different between children with CP GMFCS levels IV and V and SMA types 1 and 2 groups, although the SMA group trended higher. These findings suggest that abnormal hip joint reaction force magnitude and too high and too low abnormal force vectors contribute to hip dysplasia, which is a more complex effect than just adductor spasticity.<sup><xref rid=""bibr3-18632521241277023"" ref-type=""bibr"">3</xref>,<xref rid=""bibr11-18632521241277023""",1_38,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"rid=""bibr11-18632521241277023"" ref-type=""bibr"">11</xref></sup> For both CP GMFCS levels IV and V and SMA types 1 and 2 groups, we found a persistent coxa valga that did not significantly decrease with increasing childhood age. Ulusaloglu et al.<sup>",1_39,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"<xref rid=""bibr3-18632521241277023"" ref-type=""bibr"">3</xref>
</sup> found that both children with CP GMFCS levels IV and V and children with SMA types 1 and 2 show consistent persistence in increased HSA, which does not significantly decrease throughout the age intervals up to 8 years. On the other hand, List et al.<sup>
<xref rid=""bibr14-18632521241277023"" ref-type=""bibr"">14</xref>",1_40,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"</sup> discovered that HSA was high and remained unchanged over similar age intervals for GMFCS levels IV and V. The authors attributed the imbalance between hip adductors and abductors, along with associated physeal realignment, to be responsible for their findings. When List et al.<sup>
<xref rid=""bibr14-18632521241277023"" ref-type=""bibr"">14</xref>",1_41,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"</sup> compared children with TD and children with CP, they found that there was a significant decrease in HSA over time in children with TD compared with age-matched children with CP. However, HSA in GMFCS levels I–III decreased significantly over time, although to a lesser extent than for typically developing children. Terjesen et al.<sup>
<xref rid=""bibr15-18632521241277023"" ref-type=""bibr"">15</xref>",1_42,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"</sup> reported persistently high and unchanged HSA for GMFCS levels IV and V but significant decreases over time for GMFCS level III under the age of 5 years. In the current study, we added the low-tone children with SMA types 1 and 2 group and found that they also had a progressive increase in HSA and NSA angle with age, indicating that muscle tone is not a primary etiology; rather other activities such as the ability to ambulate, which greatly impacts the hip joint reaction force vector and magnitude,",1_43,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"hip joint reaction force vector and magnitude, are more significant. This is consistent with the finding that children with high-tone GMFCS levels I–III align more closely to children with TD compared with either the high-tone GMFCS levels IV and V or SMA type 1 and 2 groups (<xref rid=""fig3-18632521241277023"" ref-type=""fig"">Figures 3</xref> and <xref rid=""fig5-18632521241277023"" ref-type=""fig"">5</xref>). These findings support the role of proximal femoral guided growth as a good alternative to bone",1_44,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"guided growth as a good alternative to bone surgery since the procedure does not interfere with muscle tone, but may provide progressive change in the proximal femoral geometry; however, it does not fundamentally alter the hip joint reaction force. In our study, the knee radiographs were taken with the knees facing forward. However, due to the complexity of the proximal femoral geometry, the true NSA can only be accurately measured when the hip is internally rotated to the same degree as the femoral",1_45,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
rotated to the same degree as the femoral anteversion.<sup>,1_46,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"<xref rid=""bibr5-18632521241277023"" ref-type=""bibr"">5</xref>
</sup> As the femoral anteversion increases, the apparent NSA becomes larger than the true angle, leading to increased measurement error.<sup>
<xref rid=""bibr16-18632521241277023"" ref-type=""bibr"">16</xref>",1_47,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"</sup> Nevertheless, the NSA is an important parameter for assessing the proximal femur, especially for performing osteotomies. Hence, we included NSA in our analysis to compare low lone, high tone, and typically developing children, facilitating comparison with other studies. By examining NSA across different groups, we can identify patterns and differences specific to muscle tone and development status, providing a more comprehensive understanding of hip deformities. Moreover, to minimize the influence",1_48,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"deformities. Moreover, to minimize the influence of anteversion on NSA, we also measured the HSA, which is an effective way to assess the coxa valga deformity. The use of linear mixed models in orthopedic literature has been gaining popularity over the traditional analysis of variance statistics analysis (ANOVA). Linear fixed models offer higher statistical power and a more intuitive interpretation of results. One of the major advantages of linear mixed models is the ability to handle datasets with missing",1_49,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"is the ability to handle datasets with missing values effectively. In contrast with ANOVA, which excludes the entire case if a missing value is present, resulting in lower statistical power, linear mixed models can accommodate missing data without compromising the integrity of the analysis.<sup>",1_50,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"<xref rid=""bibr17-18632521241277023"" ref-type=""bibr"">17</xref>
</sup> However, we need to mention that linear mixed models yielded strikingly more false positives than ANOVA in a simulation study by Hesselmann for massively unbalanced within-participant datasets when a previously unknown grouping factor remained unaccounted for.<sup>
<xref rid=""bibr18-18632521241277023"" ref-type=""bibr"">18</xref>",1_51,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"</sup> Our data were collected retrospectively; therefore, misclassification bias or selection bias are possibilities. Since our study period included all consecutive cases of 196 children who met our inclusion criteria, a record missing error was minimized. A selection bias error is possible in that the children, family, and surgeon determined treatment, and children who had reconstructive hip surgery were excluded from this assessment. The study was not based on a representative sample, and the number of",1_52,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"on a representative sample, and the number of patients in some groups was relatively small, which may limit the reliability and generalizability of the findings. As children grow, NSA and HSA tend to decrease in TD and GMFCS levels I and II groups. However, in nonambulatory children classified in low-tone groups (SMA types 1 and 2) and high-tone groups (GMFCS levels IV and V), NSA and HSA tend to increase with age, demonstrating that the proximal femoral shape is very sensitive to the impacts of normal hip",1_53,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"is very sensitive to the impacts of normal hip joint reaction force produced by normal early walking. As proximal femoral-guided growth has the potential to dynamically correct proximal deformities during growth, this technique may help reduce the HSA and NSA, which tend to increase with age in both low- and high-tone groups.",1_54,Femoral neck–shaft angle changes based on the severity of neurologic impairment in children with cerebral palsy and spinal muscular atrophy,10 9 2024,,Spinal_Muscular_Atrophy
"Genetic Variability in Oxidative Stress, Inflammatory, and Neurodevelopmental Pathways: Impact on the Susceptibility and Course of Spinal Muscular Atrophy The spinal muscular atrophy (SMA) phenotype strongly correlates with the <italic toggle=""yes"">SMN2</italic> gene copy number. However, the severity and progression of the disease vary widely even among affected individuals with identical copy numbers. This study aimed to investigate the impact of genetic variability in oxidative stress, inflammatory, and",2_0,"Genetic Variability in Oxidative Stress, Inflammatory, and Neurodevelopmental Pathways: Impact on the Susceptibility and Course of Spinal Muscular Atrophy",27 10 2024,,Spinal_Muscular_Atrophy
"in oxidative stress, inflammatory, and neurodevelopmental pathways on SMA susceptibility and clinical progression. Genotyping for 31 genetic variants across 20 genes was conducted in 54 SMA patients and 163 healthy controls. Our results revealed associations between specific polymorphisms and SMA susceptibility, disease type, age at symptom onset, and motor and respiratory function. Notably, the <italic toggle=""yes"">TNF</italic> rs1800629 and <italic toggle=""yes"">BDNF</italic> rs6265 polymorphisms",2_1,"Genetic Variability in Oxidative Stress, Inflammatory, and Neurodevelopmental Pathways: Impact on the Susceptibility and Course of Spinal Muscular Atrophy",27 10 2024,,Spinal_Muscular_Atrophy
"toggle=""yes"">BDNF</italic> rs6265 polymorphisms demonstrated a protective effect against SMA susceptibility, whereas the <italic toggle=""yes"">IL6</italic> rs1800795 was associated with an increased risk. The polymorphisms <italic toggle=""yes"">CARD8</italic> rs2043211 and <italic toggle=""yes"">BDNF</italic> rs6265 were associated with SMA type, while <italic toggle=""yes"">SOD2</italic> rs4880, <italic toggle=""yes"">CAT</italic> rs1001179, and <italic toggle=""yes"">MIR146A</italic> rs2910164 were associated with",2_2,"Genetic Variability in Oxidative Stress, Inflammatory, and Neurodevelopmental Pathways: Impact on the Susceptibility and Course of Spinal Muscular Atrophy",27 10 2024,,Spinal_Muscular_Atrophy
"rs2910164 were associated with age at onset of symptoms after adjustment for clinical parameters. In addition, <italic toggle=""yes"">GPX1</italic> rs1050450 and <italic toggle=""yes"">HMOX1</italic> rs2071747 were associated with motor function scores and lung function scores, while <italic toggle=""yes"">MIR146A</italic> rs2910164, <italic toggle=""yes"">NOTCH</italic> rs367398 SNPs, and <italic toggle=""yes"">GSTM1</italic> deletion were associated with motor and upper limb function scores, and <italic",2_3,"Genetic Variability in Oxidative Stress, Inflammatory, and Neurodevelopmental Pathways: Impact on the Susceptibility and Course of Spinal Muscular Atrophy",27 10 2024,,Spinal_Muscular_Atrophy
